,Year,Series,Value
Honduras,2007,Index of industrial production: Mining (Index base: 2005=100),122.7
Honduras,2008,Index of industrial production: Mining (Index base: 2005=100),137.2
Honduras,2009,Index of industrial production: Mining (Index base: 2005=100),115.5
Honduras,2010,Index of industrial production: Mining (Index base: 2005=100),106
Honduras,2011,Index of industrial production: Mining (Index base: 2005=100),104.2
Honduras,2012,Index of industrial production: Mining (Index base: 2005=100),105.8
Honduras,2013,Index of industrial production: Mining (Index base: 2005=100),102.4
Honduras,2014,Index of industrial production: Mining (Index base: 2005=100),98.5
Honduras,2007,Index of industrial production: Manufacturing (Index base: 2005=100),105
Honduras,2008,Index of industrial production: Manufacturing (Index base: 2005=100),107.5
Honduras,2009,Index of industrial production: Manufacturing (Index base: 2005=100),98.7
Honduras,2010,Index of industrial production: Manufacturing (Index base: 2005=100),111.5
Honduras,2011,Index of industrial production: Manufacturing (Index base: 2005=100),123.4
Honduras,2012,Index of industrial production: Manufacturing (Index base: 2005=100),127.8
Honduras,2013,Index of industrial production: Manufacturing (Index base: 2005=100),128
Honduras,2014,Index of industrial production: Manufacturing (Index base: 2005=100),129.8
Honduras,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",108.2
Honduras,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",111.3
Honduras,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",112.8
Honduras,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",113.4
Honduras,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",122.7
Honduras,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",133.8
Honduras,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",133.7
Honduras,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",137.2
Honduras,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",91.8
Honduras,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",99.3
Honduras,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",85.9
Honduras,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",118.5
Honduras,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",134.1
Honduras,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",133.4
Honduras,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",132.4
Honduras,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",137
Honduras,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",105.4
Honduras,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",98
Honduras,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",96.2
Honduras,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",98.2
Honduras,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",95.2
Honduras,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",95.9
Honduras,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",95.9
Honduras,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",93.8
Honduras,2007,Index of industrial production: Basic metals (Index base: 2005=100),109.8
Honduras,2008,Index of industrial production: Basic metals (Index base: 2005=100),115.4
Honduras,2009,Index of industrial production: Basic metals (Index base: 2005=100),89.5
Honduras,2010,Index of industrial production: Basic metals (Index base: 2005=100),77.6
Honduras,2011,Index of industrial production: Basic metals (Index base: 2005=100),93.9
Honduras,2012,Index of industrial production: Basic metals (Index base: 2005=100),100.8
Honduras,2013,Index of industrial production: Basic metals (Index base: 2005=100),105.9
Honduras,2014,Index of industrial production: Basic metals (Index base: 2005=100),97.7
Honduras,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),153.6
Honduras,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),144.1
Honduras,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),95.1
Honduras,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),118.5
Honduras,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),135.9
Honduras,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),149.1
Honduras,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),179.2
Honduras,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),163.2
Honduras,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",115.2
Honduras,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",119.3
Honduras,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",122.8
Honduras,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",125
Honduras,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",129.1
Honduras,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",134.8
Honduras,2013,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",137.4
Honduras,2014,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",136.7
Hungary,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",118.6
Hungary,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",118.6
Hungary,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",97.6
Hungary,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",107.9
Hungary,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",113.9
Hungary,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",111.9
Hungary,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",113.1
Hungary,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",121.8
Hungary,2007,Index of industrial production: Mining (Index base: 2005=100),95.1
Hungary,2008,Index of industrial production: Mining (Index base: 2005=100),128.8
Hungary,2009,Index of industrial production: Mining (Index base: 2005=100),115.4
Hungary,2010,Index of industrial production: Mining (Index base: 2005=100),90.1
Hungary,2011,Index of industrial production: Mining (Index base: 2005=100),99.2
Hungary,2012,Index of industrial production: Mining (Index base: 2005=100),106.6
Hungary,2013,Index of industrial production: Mining (Index base: 2005=100),98.6
Hungary,2014,Index of industrial production: Mining (Index base: 2005=100),98.5
Hungary,2007,Index of industrial production: Manufacturing (Index base: 2005=100),120.2
Hungary,2008,Index of industrial production: Manufacturing (Index base: 2005=100),119.4
Hungary,2009,Index of industrial production: Manufacturing (Index base: 2005=100),97.5
Hungary,2010,Index of industrial production: Manufacturing (Index base: 2005=100),109.1
Hungary,2011,Index of industrial production: Manufacturing (Index base: 2005=100),115.7
Hungary,2012,Index of industrial production: Manufacturing (Index base: 2005=100),113.7
Hungary,2013,Index of industrial production: Manufacturing (Index base: 2005=100),115.4
Hungary,2014,Index of industrial production: Manufacturing (Index base: 2005=100),125.4
Hungary,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",98.8
Hungary,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",91.9
Hungary,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",88.8
Hungary,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",88.3
Hungary,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",90.9
Hungary,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",95.1
Hungary,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",94.4
Hungary,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",98.7
Hungary,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",103.5
Hungary,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",91.6
Hungary,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",70.3
Hungary,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",68.1
Hungary,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",84.6
Hungary,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",81.3
Hungary,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",79.5
Hungary,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",91.5
Hungary,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",111.2
Hungary,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",111.2
Hungary,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",98.5
Hungary,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",107.4
Hungary,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",114.2
Hungary,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",113.6
Hungary,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",109
Hungary,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",112.6
Hungary,2007,Index of industrial production: Basic metals (Index base: 2005=100),107.6
Hungary,2008,Index of industrial production: Basic metals (Index base: 2005=100),103.2
Hungary,2009,Index of industrial production: Basic metals (Index base: 2005=100),54.1
Hungary,2010,Index of industrial production: Basic metals (Index base: 2005=100),65
Hungary,2011,Index of industrial production: Basic metals (Index base: 2005=100),70.4
Hungary,2012,Index of industrial production: Basic metals (Index base: 2005=100),66.2
Hungary,2013,Index of industrial production: Basic metals (Index base: 2005=100),68.5
Hungary,2014,Index of industrial production: Basic metals (Index base: 2005=100),70.8
Hungary,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),128.7
Hungary,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),129.8
Hungary,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),101.6
Hungary,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),117.5
Hungary,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),127.9
Hungary,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),125.5
Hungary,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),129.2
Hungary,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),143.2
Hungary,2007,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",104.1
Hungary,2008,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",109.1
Hungary,2009,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",96.4
Hungary,2010,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",97.4
Hungary,2011,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",95.8
Hungary,2012,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",92.5
Hungary,2013,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",88.2
Hungary,2014,"Index of industrial production: Electricity, gas, steam (Index base: 2005=100)",84
India,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",130.5
India,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",133.7
India,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",140.8
India,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",152.4
India,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",156.8
India,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",158.6
India,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",158.4
India,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",162.9
India,2007,Index of industrial production: Mining (Index base: 2005=100),110
India,2008,Index of industrial production: Mining (Index base: 2005=100),112.8
India,2009,Index of industrial production: Mining (Index base: 2005=100),121.7
India,2010,Index of industrial production: Mining (Index base: 2005=100),128.2
India,2011,Index of industrial production: Mining (Index base: 2005=100),125.6
India,2012,Index of industrial production: Mining (Index base: 2005=100),122.7
India,2013,Index of industrial production: Mining (Index base: 2005=100),121.9
India,2014,Index of industrial production: Mining (Index base: 2005=100),123.7
India,2007,Index of industrial production: Manufacturing (Index base: 2005=100),136.1
India,2008,Index of industrial production: Manufacturing (Index base: 2005=100),139.4
India,2009,Index of industrial production: Manufacturing (Index base: 2005=100),146.2
India,2010,Index of industrial production: Manufacturing (Index base: 2005=100),159.3
India,2011,Index of industrial production: Manufacturing (Index base: 2005=100),164.1
India,2012,Index of industrial production: Manufacturing (Index base: 2005=100),166.2
India,2013,Index of industrial production: Manufacturing (Index base: 2005=100),164.9
India,2014,Index of industrial production: Manufacturing (Index base: 2005=100),168.6
India,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",124.8
India,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",116.6
India,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",115.1
India,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",122.3
India,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",139.4
India,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",142.8
India,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",141.6
India,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",147.3
India,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",118.5
India,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",112.5
India,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",118
India,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",125.3
India,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",122.4
India,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",130.8
India,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",140.2
India,2014,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",145.4
India,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",118.2
India,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",118.5
India,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",122.4
India,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",124.7
India,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",126.3
India,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",133
India,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",141.3
India,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",142.2
India,2007,Index of industrial production: Basic metals (Index base: 2005=100),135.2
India,2008,Index of industrial production: Basic metals (Index base: 2005=100),137.5
India,2009,Index of industrial production: Basic metals (Index base: 2005=100),140.5
India,2010,Index of industrial production: Basic metals (Index base: 2005=100),152.9
India,2011,Index of industrial production: Basic metals (Index base: 2005=100),166.2
India,2012,Index of industrial production: Basic metals (Index base: 2005=100),169.4
India,2013,Index of industrial production: Basic metals (Index base: 2005=100),169.9
India,2014,Index of industrial production: Basic metals (Index base: 2005=100),191.5
India,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),183.9
India,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),204.8
India,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),220.1
India,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),257.5
India,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),255.5
India,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),251.6
India,2013,Index of industrial production: Metal products and machinery (Index Base: 2005=100),235.2
India,2014,Index of industrial production: Metal products and machinery (Index Base: 2005=100),228.6
India,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",114
India,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",117.2
India,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",124.3
India,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",131.2
India,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",141.9
India,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",147.6
India,2013,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",156.6
India,2014,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",169.8
Indonesia,2007,Index of industrial production: Mining (Index base: 2005=100),119.6
Indonesia,2008,Index of industrial production: Mining (Index base: 2005=100),137.9
Indonesia,2009,Index of industrial production: Mining (Index base: 2005=100),128.8
Indonesia,2010,Index of industrial production: Mining (Index base: 2005=100),167.7
Indonesia,2011,Index of industrial production: Mining (Index base: 2005=100),207.5
Indonesia,2007,Index of industrial production: Manufacturing (Index base: 2005=100),103.9
Indonesia,2008,Index of industrial production: Manufacturing (Index base: 2005=100),107
Indonesia,2009,Index of industrial production: Manufacturing (Index base: 2005=100),108.3
Indonesia,2010,Index of industrial production: Manufacturing (Index base: 2005=100),113.3
Indonesia,2011,Index of industrial production: Manufacturing (Index base: 2005=100),119.6
Indonesia,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",116.5
Indonesia,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",125.2
Indonesia,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",145.9
Indonesia,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",154.1
Indonesia,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",160.6
Indonesia,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",169.8
Indonesia,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",116.9
Indonesia,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",111.1
Indonesia,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",105.4
Indonesia,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",107.7
Indonesia,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",112.5
Indonesia,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",107.1
Indonesia,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",139.7
Indonesia,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",134.1
Indonesia,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",137.9
Indonesia,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",144.4
Indonesia,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",150.5
Indonesia,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",162.7
Indonesia,2007,Index of industrial production: Basic metals (Index base: 2005=100),136.9
Indonesia,2008,Index of industrial production: Basic metals (Index base: 2005=100),145.5
Indonesia,2009,Index of industrial production: Basic metals (Index base: 2005=100),137.6
Indonesia,2010,Index of industrial production: Basic metals (Index base: 2005=100),142.1
Indonesia,2011,Index of industrial production: Basic metals (Index base: 2005=100),155
Indonesia,2012,Index of industrial production: Basic metals (Index base: 2005=100),141.8
Indonesia,2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),107.9
Indonesia,2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),122.4
Indonesia,2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),119.1
Indonesia,2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),132.7
Indonesia,2011,Index of industrial production: Metal products and machinery (Index Base: 2005=100),141.9
Indonesia,2012,Index of industrial production: Metal products and machinery (Index Base: 2005=100),150.2
Indonesia,2007,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",111.7
Indonesia,2008,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",117.3
Indonesia,2009,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",123.1
Indonesia,2010,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",133.3
Indonesia,2011,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",144
Indonesia,2012,"Index of industrial production: Electricity, gas and water (Index base: 2005=100)",154.8
Iran (Islamic Rep. of),2007,Index of industrial production: Manufacturing (Index base: 2005=100),135.4
Iran (Islamic Rep. of),2008,Index of industrial production: Manufacturing (Index base: 2005=100),145.9
Iran (Islamic Rep. of),2009,Index of industrial production: Manufacturing (Index base: 2005=100),154.5
Iran (Islamic Rep. of),2010,Index of industrial production: Manufacturing (Index base: 2005=100),170.1
Iran (Islamic Rep. of),2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",129.6
Iran (Islamic Rep. of),2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",130
Iran (Islamic Rep. of),2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",129.9
Iran (Islamic Rep. of),2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",151
Iran (Islamic Rep. of),2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",117.4
Iran (Islamic Rep. of),2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",132
Iran (Islamic Rep. of),2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",120.7
Iran (Islamic Rep. of),2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",123.7
Iran (Islamic Rep. of),2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",157.7
Iran (Islamic Rep. of),2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",168.4
Iran (Islamic Rep. of),2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",186.3
Iran (Islamic Rep. of),2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",195.1
Iran (Islamic Rep. of),2007,Index of industrial production: Metal products and machinery (Index Base: 2005=100),119.6
Iran (Islamic Rep. of),2008,Index of industrial production: Metal products and machinery (Index Base: 2005=100),134.1
Iran (Islamic Rep. of),2009,Index of industrial production: Metal products and machinery (Index Base: 2005=100),142.4
Iran (Islamic Rep. of),2010,Index of industrial production: Metal products and machinery (Index Base: 2005=100),160.2
Ireland,2007,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",108.5
Ireland,2008,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",106.1
Ireland,2009,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",101.4
Ireland,2010,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",109
Ireland,2011,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",108.5
Ireland,2012,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",106.9
Ireland,2013,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",104.5
Ireland,2014,"Index of industrial production: Total industry - Mining; manufacturing; electricity, gas and water (Index base: 2005=100)",128.5
Ireland,2007,Index of industrial production: Mining (Index base: 2005=100),98.7
Ireland,2008,Index of industrial production: Mining (Index base: 2005=100),92.3
Ireland,2009,Index of industrial production: Mining (Index base: 2005=100),80.4
Ireland,2010,Index of industrial production: Mining (Index base: 2005=100),75.1
Ireland,2011,Index of industrial production: Mining (Index base: 2005=100),63.7
Ireland,2012,Index of industrial production: Mining (Index base: 2005=100),57
Ireland,2013,Index of industrial production: Mining (Index base: 2005=100),81.8
Ireland,2014,Index of industrial production: Mining (Index base: 2005=100),78.6
Ireland,2007,Index of industrial production: Manufacturing (Index base: 2005=100),109
Ireland,2008,Index of industrial production: Manufacturing (Index base: 2005=100),106.1
Ireland,2009,Index of industrial production: Manufacturing (Index base: 2005=100),101.8
Ireland,2010,Index of industrial production: Manufacturing (Index base: 2005=100),110
Ireland,2011,Index of industrial production: Manufacturing (Index base: 2005=100),110.1
Ireland,2012,Index of industrial production: Manufacturing (Index base: 2005=100),108.8
Ireland,2013,Index of industrial production: Manufacturing (Index base: 2005=100),106.1
Ireland,2014,Index of industrial production: Manufacturing (Index base: 2005=100),131.7
Ireland,2007,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",104.2
Ireland,2008,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",101.1
Ireland,2009,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",97
Ireland,2010,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",100.2
Ireland,2011,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",113.4
Ireland,2012,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",116.3
Ireland,2013,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",117.3
Ireland,2014,"Index of industrial production: Food, beverages and tobacco (Index base: 2005=100)",130.1
Ireland,2007,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",65.5
Ireland,2008,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",61.6
Ireland,2009,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",52.1
Ireland,2010,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",48.7
Ireland,2011,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",40.7
Ireland,2012,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",33.7
Ireland,2013,"Index of industrial production: Textiles, wearing apparel, leather, footwear (Index base: 2005=100)",36.1
Ireland,2007,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",111.6
Ireland,2008,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",107.6
Ireland,2009,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",122.4
Ireland,2010,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",144.4
Ireland,2011,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",139.8
Ireland,2012,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",131.5
Ireland,2013,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",126.5
Ireland,2014,"Index of industrial production: Chemicals, petroleum, rubber and plastic products (Index base: 2005=100)",175.3
Ireland,2007,Index of industrial production: Basic metals (Index base: 2005=100),120.1
Ireland,2008,Index of industrial production: Basic metals (Index base: 2005=100),122.5
